gain,actDist,GoodBuyInterReward,BadBuyInterPenalty,ImpossibleBuyPenalty,GoodSellInterReward,BadSellInterPenalty,ImpossibleSellPenalty,NonInvestmentPenalty,Layers,TendWindowBars,Lookback
-0.036357573607662286,"[(0, 4); (1, 156); (2, 1998)]",0.81,-0.02,-0.85,0.6,-0.53,-0.77,-0.08,5,20,6
-0.05407023767293366,"[(0, 1); (1, 58); (2, 2099)]",0.76,-0.22,-0.92,0.71,-0.42,-0.92,-0.02,7,20,6
1.114965590634977,"[(0, 7); (1, 2); (2, 2149)]",1,-0.04,-0.8,0.96,-0.27,-1,0,4,30,10
1.361078396594537,"[(0, 13); (1, 11); (2, 2134)]",0.6,-0.15,-0.79,0.85,-0.79,-0.98,-0.07,6,10,3
0.7802894643490599,"[(0, 1); (2, 2157)]",0.79,-0.05,-0.88,0.75,-0.17,-0.96,-0.07,5,30,10
0.8641915572898191,"[(0, 1); (1, 1); (2, 2156)]",0.7000000000000001,-0.04,-0.77,0.7000000000000001,-0.93,-0.85,-0.03,4,30,10
-0.7672380276693862,"[(0, 37); (1, 40); (2, 2081)]",0.85,-0.14,-0.61,0.61,-0.99,-0.96,-0.01,6,30,10
0.6926583894998226,"[(0, 2154); (1, 4)]",1,0,-0.6,0.73,-0.1,-0.92,-0.02,1,30,10
-1.4906605179141537,"[(0, 166); (1, 1152); (2, 840)]",0.8,-0.11,-0.65,0.98,-0.68,-0.73,-0.05,3,10,3
-0.5211252217098261,"[(0, 24); (1, 431); (2, 1703)]",0.6,-0.21,-0.61,0.8,-0.63,-0.78,-0.08,5,20,6
-0.05873146505853139,"[(0, 1); (1, 15); (2, 2142)]",0.88,-0.07,-0.9,0.7000000000000001,-0.14,-0.65,-0.05,5,30,10
-0.3750307311903921,"[(0, 14); (1, 88); (2, 2056)]",0.9400000000000001,0,-0.72,0.84,-1,-0.89,-0.07,6,40,13
0.14729478538488827,"[(0, 2); (1, 193); (2, 1963)]",0.6,0,-0.81,0.6900000000000001,0,-0.88,-0.01,3,10,3
0,"[(1, 2140); (2, 18)]",0.6,-0.05,-0.99,0.6,-0.53,-0.81,-0.06,1,10,3
0,"[(2, 2158)]",0.6,-0.08,-0.6,0.75,0,-0.64,-0.02,1,10,3
0.741135154310039,"[(0, 88); (1, 6); (2, 2064)]",0.6,-0.02,-0.61,0.9500000000000001,-0.71,-0.91,-0.09,1,10,3
-3.3169294075913442,"[(0, 350); (1, 1433); (2, 375)]",0.61,-0.08,-0.75,0.6,-0.87,-0.73,-0.09,3,20,6
-3.1808215679318907,"[(0, 442); (1, 424); (2, 1292)]",0.75,-0.02,-0.64,0.61,-0.91,-0.9,-0.09,5,20,6
0.7010485987938986,"[(0, 1); (1, 1); (2, 2156)]",0.62,-0.14,-0.63,0.99,-0.78,-0.6,-0.08,6,20,6
-0.4856998935792834,"[(0, 119); (1, 853); (2, 1186)]",0.6,-0.17,-0.65,0.64,-0.9400000000000001,-0.87,-0.1,1,20,6
-1.9129677190493082,"[(0, 149); (1, 316); (2, 1693)]",0.84,0,-0.6,0.73,-0.9500000000000001,-0.88,-0.08,3,10,3
-0.6600297978006385,"[(0, 44); (1, 423); (2, 1691)]",0.75,-0.06,-0.63,0.6,-0.9,-0.67,-0.07,3,20,6
-0.805759095725892,"[(0, 99); (1, 388); (2, 1671)]",0.88,-0.07,-0.67,0.75,-0.65,-0.9400000000000001,-0.08,6,40,13
-6.95921248669741,"[(0, 729); (1, 1233); (2, 196)]",0.6,-0.25,-0.8,0.8,-0.47000000000000003,-0.6,-0.1,1,10,3
0,"[(1, 11); (2, 2147)]",0.74,-0.02,-0.67,0.6,-0.92,-0.89,-0.04,4,20,6
0.7853366301660191,"[(0, 3); (2, 2155)]",0.6,0,-0.76,0.98,0,-0.6,-0.03,1,50,16
-0.5379056402979779,"[(0, 42); (1, 156); (2, 1960)]",0.8,0,-0.61,0.65,-0.98,-0.93,-0.09,4,10,3
1.562443419652359,"[(0, 3); (1, 32); (2, 2123)]",0.6900000000000001,0,-0.88,0.99,-0.04,-1,0,6,10,3
-2.5711330258957075,"[(0, 235); (1, 364); (2, 1559)]",0.8,-0.05,-0.66,0.68,-0.88,-0.73,-0.08,3,10,3
0.7593444012716355,"[(0, 1); (1, 17); (2, 2140)]",0.7000000000000001,-0.19,-0.9,0.6,-0.36,-0.6,-0.07,1,40,13
-0.02517062788222774,"[(0, 1); (1, 31); (2, 2126)]",0.8,0,-0.7000000000000001,0.6,-0.99,-0.9,-0.03,6,20,6
-0.7457963816956367,"[(0, 43); (1, 67); (2, 2048)]",0.76,-0.08,-0.63,0.65,-0.98,-0.91,-0.1,6,20,6
-0.39620432777580705,"[(0, 9); (1, 101); (2, 2048)]",0.62,0,-0.75,0.6,-0.96,-0.93,-0.09,6,30,10
-0.09602128414331322,"[(0, 10); (1, 2148)]",0.72,-0.04,-0.6900000000000001,0.78,-0.68,-0.71,-0.07,2,20,6
-0.01118694572543455,"[(0, 1); (1, 66); (2, 2091)]",0.78,-0.03,-0.79,0.75,-1,-0.87,-0.03,5,20,6
0.6154588484634405,"[(0, 18); (1, 150); (2, 1990)]",0.78,-0.01,-0.87,0.88,-0.19,-0.99,-0.06,5,40,13
0.5509570769776516,"[(0, 15); (1, 16); (2, 2127)]",0.64,-0.16,-0.6,0.66,-0.98,-1,-0.03,7,10,3
-0.7234224902447677,"[(0, 111); (1, 383); (2, 1664)]",0.6,-0.15,-0.79,0.85,-0.79,-0.98,-0.07,6,10,3
-0.11932742107130188,"[(0, 8); (1, 10); (2, 2140)]",0.7000000000000001,-0.04,-0.77,0.7000000000000001,-0.93,-0.85,-0.03,4,30,10
0,"[(1, 1); (2, 2157)]",0.6,0,-0.76,0.98,0,-0.6,-0.03,1,50,16
0,"[(2, 2158)]",0.7000000000000001,-0.19,-0.9,0.6,-0.36,-0.6,-0.07,1,40,13
0,"[(2, 2158)]",0.6,0,-0.76,0.98,0,-0.6,-0.03,1,50,16
